date,oil_diff_target,OilPrice,RealInterestRate,CPI,DollarIndex,VIX,IndustryProduction,CPE,OilInventories,OPECProduction,OilProduction,TreasuryYield,FedFundsRate,oil_diff_lag1,oil_diff_lag5,oil_volatility_5,oil_volatility_20,MA_5,MA_20,MA_ratio,MA_5_gt_MA_20,oil_momentum_5,oil_momentum_20,TermSpread_inversion,vix_high,is_monday,is_friday
2021-05-24,0.1400000000000005,2.519999999999996,-0.08109936,1.7690000000000057,-0.1457999999999941,-1.75,0.8746000000000009,-24.600000000000364,-1662.0,488.71331612903305,0.0,-0.0199999999999997,-0.01,1.6599999999999966,0.9200000000000016,2.0198440533862208,1.3059357403390233,64.09200000000001,64.6435,0.9914685931300132,0,-0.1099999999999941,4.109999999999992,0,0,1,0
2021-05-25,0.1400000000000005,0.1400000000000005,-0.08109936,1.7690000000000057,-0.0698000000000007,0.4400000000000013,0.8746000000000009,-24.600000000000364,-1662.0,488.71331612903305,0.0,-0.05,-0.01,2.519999999999996,-0.75,1.978441305674666,1.2921446880039935,64.248,64.80550000000001,0.9913973351027304,0,0.7800000000000065,3.239999999999995,0,0,0,0
2021-05-26,0.4600000000000079,0.1400000000000005,-0.08109936,1.7690000000000057,0.0257000000000005,-1.4800000000000004,0.8746000000000009,-24.600000000000364,-1662.0,488.71331612903305,0.0,0.02,-0.01,0.1400000000000005,-2.2099999999999937,1.496221908675209,1.2839331020448113,64.874,64.93549999999999,0.9990529063455276,0,3.130000000000001,2.5999999999999943,0,0,0,0
2021-05-27,-0.5600000000000023,0.4600000000000079,-0.08109936,1.7690000000000057,0.0010999999999938,-0.620000000000001,0.8746000000000009,-24.600000000000364,-1662.0,488.71331612903305,0.0,0.03,-0.01,0.1400000000000005,-1.3299999999999983,1.0624876469868658,1.2624090378904396,65.85799999999999,65.029,1.0127481585138938,1,4.920000000000007,1.8700000000000043,0,0,0,0
2021-05-28,1.4899999999999949,-0.5600000000000023,-0.08109936,1.7690000000000057,-0.1111999999999966,0.0200000000000031,0.8746000000000009,-24.600000000000364,-5079.0,488.71331612903305,-200.0,-0.03,-0.01,0.4600000000000079,1.6599999999999966,1.1679897259820782,1.2166281056134278,66.398,65.1695,1.0188508428022311,1,2.700000000000008,2.8100000000000023,0,0,0,1
2021-06-01,0.9900000000000092,1.4899999999999949,-0.04261243,2.271000000000015,-0.2530000000000001,1.139999999999997,0.3653999999999939,121.20000000000071,-5079.0,534.2521505376353,-200.0,0.04,0.02,-0.5600000000000023,2.519999999999996,0.7461099114739677,1.240946582674987,66.732,65.3365,1.0213586586364436,1,1.670000000000007,3.3400000000000034,0,0,0,0
2021-06-02,0.019999999999996,0.9900000000000092,-0.04261243,2.271000000000015,0.0752999999999985,-0.4199999999999981,0.3653999999999939,121.20000000000071,-5079.0,534.2521505376353,-200.0,-0.03,0.02,1.4899999999999949,0.1400000000000005,0.7865939231901643,1.2298492633353133,67.236,65.49,1.0266605588639488,1,2.5200000000000156,3.0700000000000074,0,0,0,0
2021-06-03,0.7599999999999909,0.019999999999996,-0.04261243,2.271000000000015,0.5983000000000089,0.5599999999999987,0.3653999999999939,121.20000000000071,-5079.0,534.2521505376353,-200.0,0.0399999999999998,0.02,0.9900000000000092,0.1400000000000005,0.8021533519219971,1.228948630676727,67.71600000000001,65.649,1.0314856281131473,1,2.400000000000011,3.180000000000007,0,0,0,0
2021-06-04,-0.3599999999999994,0.7599999999999909,-0.04261243,2.271000000000015,-0.4261000000000052,-1.6199999999999974,0.3653999999999939,121.20000000000071,-5241.0,534.2521505376353,200.0,-0.0699999999999998,0.02,0.019999999999996,0.4600000000000079,0.8114493206600732,1.209565385191197,68.256,65.89099999999999,1.0358926105234405,1,2.699999999999994,4.839999999999989,0,0,0,1
2021-06-07,0.9000000000000057,-0.3599999999999994,-0.04261243,2.271000000000015,-0.2365999999999957,0.0,0.3653999999999939,121.20000000000071,-5241.0,534.2521505376353,200.0,0.01,0.02,0.7599999999999909,-0.5600000000000023,0.7459557627632439,1.2170450625225937,68.836,66.1035,1.0413366917031626,1,2.899999999999997,4.25,0,0,1,0
