date,headline,summary,url,source,category,keyword,event,oil_relevance,is_noise
2014-11-04,Qatar to become first Middle East clearing hub for China's yuan,Qatar to become first Middle East clearing hub for China's yuan Reuters,https://news.google.com/rss/articles/CBMiugFBVV95cUxOZnV2MHNHdlF2ai1YTW91akw2WkVTUGoyOWRpWUc4WERoTHN4ejQzTHB1VGozY3J0QVpCV2JKajZHamhvMWlFc29PXy1TVGdyN2t2NnFkTUtJTE5fX3k4Q2RfeGpTWjFsODU0TkVrdDlqWXM4c24zNnpTZUkyeWFvZV9BNF9XeG1PcExoT2EyYkJoSUVaUjRBOGJIQW0wTlJqTjlLOUJ6b2xGaS03UGwyTjF5NmZPazhBQnc?oc=5,Reuters,supply,crude oil exports,oil_price_collapse,0,True
2022-02-28,"OPEC chief, African ministers defend oil and gas investments","OPEC chief, African ministers defend oil and gas investments Reuters",https://news.google.com/rss/articles/CBMingFBVV95cUxQeDFxcGdWTXp4NDFIb05BS25hOGo2TWhLZGtBMWtZaHg5MHJra3ZNemlpQ1FVMUQySVRSUUNTSklDSElZTGpPdnRlOXp6VzIyU3JCRmFtc3E5bDhkRFVSS21nV21JNHRyMkt2ZHczc3liLXdUajRmV0R6a01FM0JiT2lfdzZrRVY0VlpkUUFVb0JJSERYWUNtdmxUcTZEQQ?oc=5,Reuters,supply,OPEC production,russia_ukraine,3,False
2022-02-28,Oil settles higher on Russian supply disruption,Oil settles higher on Russian supply disruption Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxQZ1dIWkJEMjlqMUdzMmFxb29HWUtvMlEyWHVwZHZCLWVQQ0piZ2F6bGZhbHVSU1NfVUk1ZzBoT19tYi0xQ1h0WGZZNGN2N2tIbVRaSl91NzJfRk1mOGQ5bkpjZWVPLUJqYTVORng1RWhFZjhrb3Vob3FFUC15WFIxYTRhenFfTXFGR3RVT29ELWU1ZWRPZXp1elZpdTRtUi1ITXJTWHdR?oc=5,Reuters,supply,OPEC production,russia_ukraine,2,False
2022-02-28,Chevron raises clean energy bet with $3 billion Renewable Energy Group deal,Chevron raises clean energy bet with $3 billion Renewable Energy Group deal Reuters,https://news.google.com/rss/articles/CBMimwFBVV95cUxQSkVwM2tfZTZxR3VYSTNvdVUybmx2MWEyM01WM1hDcGxOd2czc2N0MEs4ZUVwOXZBSkpudkV5QW9ReTZCXzgzaTlBR1NGclZ3N0hGcU15QkhpYzhpSnVRZ0tGcjRnSmdCTGN5U0g5QkI0VUZza0Y2VHZjT093Ny0yWFVlc3d4SmRaSkZKd3Z1YmdCekNHVEtGcTg5WQ?oc=5,Reuters,supply,OPEC production,russia_ukraine,0,True
2022-02-28,Oil settles higher on Russian supply disruption,Oil settles higher on Russian supply disruption Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxQZ1dIWkJEMjlqMUdzMmFxb29HWUtvMlEyWHVwZHZCLWVQQ0piZ2F6bGZhbHVSU1NfVUk1ZzBoT19tYi0xQ1h0WGZZNGN2N2tIbVRaSl91NzJfRk1mOGQ5bkpjZWVPLUJqYTVORng1RWhFZjhrb3Vob3FFUC15WFIxYTRhenFfTXFGR3RVT29ELWU1ZWRPZXp1elZpdTRtUi1ITXJTWHdR?oc=5,Reuters,supply,US shale oil production,russia_ukraine,3,False
2022-02-28,BP quits Russia in up to $25 billion hit after Ukraine invasion,BP quits Russia in up to $25 billion hit after Ukraine invasion Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVVlyellsWXlrcjd2VG92dTJwZDQ0dS1VeGtfUWZqQjBDZk5ZaURGM3g3WE5hbDkta0JSUWNuZksxR2FaeUdTOEFsYnBnZW9JZTFZdXNXay13U3lhWWlHanotd2UyWV91WmhXcjFMMjBmZ1hmWVVRSkFPOVdpYnB1UllZa0thR2ZFMzkxRGtfWVQtdUNaQWlZRkdKblVlTEpwYi1UdjBmTW0?oc=5,Reuters,supply,US shale oil production,russia_ukraine,1,False
2022-02-28,Chevron raises clean energy bet with $3 billion Renewable Energy Group deal,Chevron raises clean energy bet with $3 billion Renewable Energy Group deal Reuters,https://news.google.com/rss/articles/CBMimwFBVV95cUxQSkVwM2tfZTZxR3VYSTNvdVUybmx2MWEyM01WM1hDcGxOd2czc2N0MEs4ZUVwOXZBSkpudkV5QW9ReTZCXzgzaTlBR1NGclZ3N0hGcU15QkhpYzhpSnVRZ0tGcjRnSmdCTGN5U0g5QkI0VUZza0Y2VHZjT093Ny0yWFVlc3d4SmRaSkZKd3Z1YmdCekNHVEtGcTg5WQ?oc=5,Reuters,supply,US shale oil production,russia_ukraine,0,True
2022-02-28,"Russia's Yamal-Europe pipeline flows stop, bids emerge for eastward shipments","Russia's Yamal-Europe pipeline flows stop, bids emerge for eastward shipments Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxONlh3ZHBqS3h0YmtXZU0zNEROdld0SXRhaFRKUkh1a1JXSmhqNE9YeUEydnl1VHNZSTk3UG8tM1Z6bjF1MHA2cHNYUjJNTmF3b3B2NDdIM1FhR3RLLTAzcmxqRXNObEJPR3ZhTjVSUkJib1FMN19fVWUwS0RkSzVBZFVZcno2cmJ4dzhyMFBmY01BenBDOGhveFNpaVZ4TG1NZEJBcERjLUFBN2FLOTZXbEg1VG9iaXl5X0VPb2dVUmY?oc=5,Reuters,supply,US shale oil production,russia_ukraine,1,False
2022-02-28,Germany in favour of synchronising EU and Ukranian power grids - Habeck,Germany in favour of synchronising EU and Ukranian power grids - Habeck Reuters,https://news.google.com/rss/articles/CBMisAFBVV95cUxPRnh2YnlVZkpHSmVvU2tNUzN3SDVNWGd3TWcxMThKaDJyT2paVnNESmJpWU1HRnVna0lUR2JvY2pmVTFvSVp3UUZ0SjdTSVF2NDZYQ0RYNm1GYmJMbkNRTzl1UldQUXRkd2MwXzEtMjVOY05iYi00d05EZUg4ekZWcy1WamtFLU1wR0JScHJXeVVoLTNPYndMSmFMWHhWcENnZlFUemNidUNmZ3VlQ0VFaQ?oc=5,Reuters,supply,US shale oil production,russia_ukraine,0,True
2022-02-28,"U.S., allies weigh oil reserves release after Ukraine invasion -sources","U.S., allies weigh oil reserves release after Ukraine invasion -sources Reuters",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOR0d3VDZzaWFLTjl6YkR6Q1lDYW5WdHp6T1BPTGpzR2JMb2pjR2xyaS1aRHRjSlQwdDd3cTlOWWVMLVlQY2ZZcXVvT1dmejdlTUpOMjhRR2JDc2UzUjJWTmxrTnBoZHJfb1dDMy1rb3lva2RzN0Q3Wnk4eHF3NlhkLTZfZWdNRmpvLUJFVDQ4emVOZk10SWw1ZVJ4RnlrNF9kQTI4aUluQWs?oc=5,Reuters,supply,crude oil exports,russia_ukraine,2,False
2022-02-28,Oil settles higher on Russian supply disruption,Oil settles higher on Russian supply disruption Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxQZ1dIWkJEMjlqMUdzMmFxb29HWUtvMlEyWHVwZHZCLWVQQ0piZ2F6bGZhbHVSU1NfVUk1ZzBoT19tYi0xQ1h0WGZZNGN2N2tIbVRaSl91NzJfRk1mOGQ5bkpjZWVPLUJqYTVORng1RWhFZjhrb3Vob3FFUC15WFIxYTRhenFfTXFGR3RVT29ELWU1ZWRPZXp1elZpdTRtUi1ITXJTWHdR?oc=5,Reuters,supply,crude oil exports,russia_ukraine,3,False
2022-02-28,Western companies in Russian oil and gas sector,Western companies in Russian oil and gas sector Reuters,https://news.google.com/rss/articles/CBMilgFBVV95cUxPbUhZamZ1NmhpeE5UWk9pMVdKb2VVeVkzNDd1ZUNsc1dkSmptbEN2bWVlRWhlWnFaME10M1p4RVA5d0V1VnlrZ2k1Y3NvV1k0dUV1X3d4U0R6LXBFbTNNVE5RREs5cDA4V1hWNDR1Sk56WG80TGRwcl9JWUdyLTJNX2VmYlBKdzY3UXVXOVpDT0FxQ1RUOEE?oc=5,Reuters,supply,crude oil exports,russia_ukraine,2,False
2022-02-28,Palm oil becomes costliest vegoil as Ukraine war halts sunoil supply,Palm oil becomes costliest vegoil as Ukraine war halts sunoil supply Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOaXhOS1d5U3M5MU1GMER0cDFkRE9KZVJ1bXd2WUFLNFVOa3dXU2VzV2pRT0VuUDl0UjBZN1JLc216bk5NdXZlcjdJeWtoaFhWTUVYZ0dRejN5UkFacjV1NFlyelJtNnFNSHdiWlk1Y1pad3laSWRyNURVOVRmZVRnT3RFYVpPbDdnNlRpZTlpVVprNi03cm9wVVc4Z2tKVlQxV1kxakVVOEhNZ3hzRkhqYjg3V1ZOMEpU?oc=5,Reuters,supply,crude oil exports,russia_ukraine,2,False
2022-02-28,Yamal-Europe gas pipeline reverts to reverse mode after some westbound flows,Yamal-Europe gas pipeline reverts to reverse mode after some westbound flows Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQWEdpLTNDSXMzZzdZNHFpR2x2Q19rR0Z3RFBwSWtKUU9ycURTbVhuSDNuOEdoNGNUZW93Z09ONHhmb1dtN29XZGJiRUc5MHlwa3ZWTjN1N3FvLVBKU0xubFJrMUs2NlhTRTJyVGxUaVM2djhDNXFRV2ZhbG83QVYxYXFGVkdvVjdraC1CclhBVkVqdVpmal80aEJwUS14dGVyQV94U3U2ajg2UFdGSTdtd2JTSEIzeHhUdVUwS1Uzdm92Rlk?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-28,Oil settles higher on Russian supply disruption,Oil settles higher on Russian supply disruption Reuters,https://news.google.com/rss/articles/CBMipgFBVV95cUxQZ1dIWkJEMjlqMUdzMmFxb29HWUtvMlEyWHVwZHZCLWVQQ0piZ2F6bGZhbHVSU1NfVUk1ZzBoT19tYi0xQ1h0WGZZNGN2N2tIbVRaSl91NzJfRk1mOGQ5bkpjZWVPLUJqYTVORng1RWhFZjhrb3Vob3FFUC15WFIxYTRhenFfTXFGR3RVT29ELWU1ZWRPZXp1elZpdTRtUi1ITXJTWHdR?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,3,False
2022-02-28,"Stocks fall, ruble dives as Russia sanctions hit world markets","Stocks fall, ruble dives as Russia sanctions hit world markets Reuters",https://news.google.com/rss/articles/CBMif0FVX3lxTE94d0tJZGxrVFZuVjIzR0xRaW8yZUZWZ0owR3YzQS0xbWY3VHkwTTJ3andGMEZ1bUgybjhxU21keFBRTGJReGptSjA4eTd1WEZFYnVydzBLTjdEVFhBa0g5TkRPd2hBbk1PUGhIenRfWkVnU3NweVRFNnpYVFJ3RzQ?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,0,True
2022-02-28,Key takeaways from the IPCC report on climate impacts and adaptation,Key takeaways from the IPCC report on climate impacts and adaptation Reuters,https://news.google.com/rss/articles/CBMirAFBVV95cUxOQVJJbDdSSEsxNmRPR0NrdzNLUHdELWFsVHJrY0NMYVJrOEdaM1JaR2lvcUlNU1QxTHM1ajlaM0ZMV001bVlXNVItWk8yWkxSanZ5M1QwTkZkMnJTMHlaOS1iZ0ZCMUMycG1uWlVpTTBRSkhFQV9HT1QyWHdWNTJXcmpvOVJmdUw3WHpFTml6M2hWSXJ0WVBlUjZvaGNWdVluLU9VWFFuejBZTFd4?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,0,True
2022-02-28,Yamal-Europe gas pipeline reverts to reverse mode after some westbound flows,Yamal-Europe gas pipeline reverts to reverse mode after some westbound flows Reuters,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQWEdpLTNDSXMzZzdZNHFpR2x2Q19rR0Z3RFBwSWtKUU9ycURTbVhuSDNuOEdoNGNUZW93Z09ONHhmb1dtN29XZGJiRUc5MHlwa3ZWTjN1N3FvLVBKU0xubFJrMUs2NlhTRTJyVGxUaVM2djhDNXFRV2ZhbG83QVYxYXFGVkdvVjdraC1CclhBVkVqdVpmal80aEJwUS14dGVyQV94U3U2ajg2UFdGSTdtd2JTSEIzeHhUdVUwS1Uzdm92Rlk?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,0,True
2022-02-28,U.S. offshore wind auction draws record $4.37 billion in bids,U.S. offshore wind auction draws record $4.37 billion in bids Reuters,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQX3FLLVJYVEdMT0xrUXB5R01NWVNndktyY2NfdTdTT01VWVAwdVpxd2tRWXdrRDNwRkpuOWI4NEpSdUZaQ1ZkRHhEQVNiTzVhYWpwQ1FvcXZTdkdjbmtuQnBmTzV4U0JKcVkxOFM5OGlPNWtkcXpVancxRHlLNG9XdFdXdmlFVXF2RUx0cW5LaVJ2b0V2UFNnZkRCWktYdEJBSmU0M3JybkU?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,0,True
2022-02-28,Palm oil becomes costliest vegoil as Ukraine war halts sunoil supply,Palm oil becomes costliest vegoil as Ukraine war halts sunoil supply Reuters,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOaXhOS1d5U3M5MU1GMER0cDFkRE9KZVJ1bXd2WUFLNFVOa3dXU2VzV2pRT0VuUDl0UjBZN1JLc216bk5NdXZlcjdJeWtoaFhWTUVYZ0dRejN5UkFacjV1NFlyelJtNnFNSHdiWlk1Y1pad3laSWRyNURVOVRmZVRnT3RFYVpPbDdnNlRpZTlpVVprNi03cm9wVVc4Z2tKVlQxV1kxakVVOEhNZ3hzRkhqYjg3V1ZOMEpU?oc=5,Reuters,supply,oil inventory,russia_ukraine,2,False
2022-02-28,Chevron raises clean energy bet with $3 billion Renewable Energy Group deal,Chevron raises clean energy bet with $3 billion Renewable Energy Group deal Reuters,https://news.google.com/rss/articles/CBMimwFBVV95cUxQSkVwM2tfZTZxR3VYSTNvdVUybmx2MWEyM01WM1hDcGxOd2czc2N0MEs4ZUVwOXZBSkpudkV5QW9ReTZCXzgzaTlBR1NGclZ3N0hGcU15QkhpYzhpSnVRZ0tGcjRnSmdCTGN5U0g5QkI0VUZza0Y2VHZjT093Ny0yWFVlc3d4SmRaSkZKd3Z1YmdCekNHVEtGcTg5WQ?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-28,"Russia's Yamal-Europe pipeline flows stop, bids emerge for eastward shipments","Russia's Yamal-Europe pipeline flows stop, bids emerge for eastward shipments Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxONlh3ZHBqS3h0YmtXZU0zNEROdld0SXRhaFRKUkh1a1JXSmhqNE9YeUEydnl1VHNZSTk3UG8tM1Z6bjF1MHA2cHNYUjJNTmF3b3B2NDdIM1FhR3RLLTAzcmxqRXNObEJPR3ZhTjVSUkJib1FMN19fVWUwS0RkSzVBZFVZcno2cmJ4dzhyMFBmY01BenBDOGhveFNpaVZ4TG1NZEJBcERjLUFBN2FLOTZXbEg1VG9iaXl5X0VPb2dVUmY?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-28,Rio Tinto settles with Australian watchdog on Mozambique disclosure breach,Rio Tinto settles with Australian watchdog on Mozambique disclosure breach Reuters,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPXy1UemwwamZhR0plV1kwSk9CbWo0SFNQdzF6NzVfZzNVWGxxZUViTXBiRmVVTDZHUUE0NFNUMklsWTRBWTJybFRBVE1vTUpfdzJrekphbmxGaUlUNHF5eDBiTzhiaTZyaTJjcFBkRDAwdG02WUV5aHZJRWJFc3hDY0xKbjN5a0hEckJOaDZmcTVhenJxZ0huRXJBcjRfSEhZTFZsZDZWaUk2QXVTY0hMb0RCaWwzNUUtcVlobTc5NmM?oc=5,Reuters,supply,oil inventory,russia_ukraine,0,True
2022-02-27,Take Five: The cost of war,Take Five: The cost of war Reuters,https://news.google.com/rss/articles/CBMijwFBVV95cUxOSUdrZExVSUdoSlJfeHpmSlN1TzBpUC1ldzNkaXRSbDg3MENoQ24wU2J2a0JPRzlCeDB6TDBaOF8wTjhHU25LQTZIWHBGQUZQTlNWNndJQ1gzZ0RUblpmR1NRNG9RemI5Qy1FQkpTdlU1WWwzQkF3QzdoWFZWZ1lFYlA0dHBCSkNrNXc2b25mNA?oc=5,Reuters,supply,OPEC production,russia_ukraine,0,True
2022-02-27,Saudi Aramco finds new gas fields in four regions - news agency,Saudi Aramco finds new gas fields in four regions - news agency Reuters,https://news.google.com/rss/articles/CBMitwFBVV95cUxNaWhRM0NDUm5OQUI5N3NjS3pzdXMxYkxfdVFkdXFKNFVrZkZhN0ttendpQ1dXQW1ZMTNKamg1bXN5V3ZmaE11eFR3VUFMOEY2Tlo5OGZDMXpDMWYxYjZsOVZydHNFdXJFekM1eVE0MzBTRXNwR3ByMVk2QmhnQWphOVdOTVgxZ0dUbFhBeWpDM2pEZmItd3ZGTmJTY2g3VVJtNGRLQ0s0NzlqVFJHVzlHd0hzYjdINnc?oc=5,Reuters,supply,US shale oil production,russia_ukraine,0,True
2022-02-27,"Oil could jump back above $100 as traders assess Russia SWIFT ban, analysts say","Oil could jump back above $100 as traders assess Russia SWIFT ban, analysts say Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPSGZIMmlhVFJGcVBDUDJKd2pXbG9XczNZV0cxbUIzRkJuTFhydk9nZHprS1lTSEw3Y3Z4VVBPV25pbUhKenJpWW93MnZodWpwWmJIQ3hrbmZVOEFTOVlUSjNDTGh3ckI3RjktTDVkVi1iZVFDOUdZbFAwRnZnQWNBaGlDQnlCU2wwdThYMEVoSVZKeFRhd1VSakJNQmFLWlZYN29fNy1tdi14Z1BDcUx3YXNQSTV3bnVJY0JEbXl5V3A?oc=5,Reuters,supply,crude oil exports,russia_ukraine,2,False
2022-02-27,From euro to EM: Russia's Ukraine war upends market bets,From euro to EM: Russia's Ukraine war upends market bets Reuters,https://news.google.com/rss/articles/CBMihgFBVV95cUxOclJXU29Sam5uRC1VeTVwZ2pXU1Jra0ZiTG5xNzE4MGlWNkgzSG9raTVfblU2ZG9iQTNSTjJ4QlpwSl9wX0xKMWhva1piSnk5WWlqenp3S2h6MzhDMFVKNlU4OS11N25FVVpGQUsxMGgwUWhDa205Z0MzOWhRTHo0Q19Yekcwdw?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-27,Daimler Truck suspends all cooperation with Russia's Kamaz -Handelsblatt,Daimler Truck suspends all cooperation with Russia's Kamaz -Handelsblatt Reuters,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOVVU3MXJ5bkxRcHBRVWZGUjNHNy0ybC1pcXVGUTlmOVpQb1NRVnR0SzA2RkZSR29uS1Ixck1JU1ROaDhTYkQtMDBkOXNncHZ5N0E0RDBER3RvVjRHLTNEMmkzTHZZeXc0c3NYNmJ5VEhhTkZTVXZJOEFFNzVuVjdGV0lBVkpQZ182MHZoUGpBdElyZGpSS0dzUzQxSHF2UTdxOHNyUzI2amQ5cGRZWnh0dGNNcXpaYVJDTDJVZXptTkg0LXNLNTlfcktJdVE3cGJBMXc?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-27,"Oil could jump back above $100 as traders assess Russia SWIFT ban, analysts say","Oil could jump back above $100 as traders assess Russia SWIFT ban, analysts say Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPSGZIMmlhVFJGcVBDUDJKd2pXbG9XczNZV0cxbUIzRkJuTFhydk9nZHprS1lTSEw3Y3Z4VVBPV25pbUhKenJpWW93MnZodWpwWmJIQ3hrbmZVOEFTOVlUSjNDTGh3ckI3RjktTDVkVi1iZVFDOUdZbFAwRnZnQWNBaGlDQnlCU2wwdThYMEVoSVZKeFRhd1VSakJNQmFLWlZYN29fNy1tdi14Z1BDcUx3YXNQSTV3bnVJY0JEbXl5V3A?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,2,False
2022-02-27,"Oil could jump back above $100 as traders assess Russia SWIFT ban, analysts say","Oil could jump back above $100 as traders assess Russia SWIFT ban, analysts say Reuters",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPSGZIMmlhVFJGcVBDUDJKd2pXbG9XczNZV0cxbUIzRkJuTFhydk9nZHprS1lTSEw3Y3Z4VVBPV25pbUhKenJpWW93MnZodWpwWmJIQ3hrbmZVOEFTOVlUSjNDTGh3ckI3RjktTDVkVi1iZVFDOUdZbFAwRnZnQWNBaGlDQnlCU2wwdThYMEVoSVZKeFRhd1VSakJNQmFLWlZYN29fNy1tdi14Z1BDcUx3YXNQSTV3bnVJY0JEbXl5V3A?oc=5,Reuters,supply,oil inventory,russia_ukraine,2,False
2022-02-27,"EXCLUSIVE China boosts oil reserves, ignoring U.S. push for global release","EXCLUSIVE China boosts oil reserves, ignoring U.S. push for global release Reuters",https://news.google.com/rss/articles/CBMiuwFBVV95cUxOVlFzbm5VWk5aMXpPaWN2WDdrUGtDQmpYeVNuYnJKMkVRWDJ2Rmc0YUVodFk2ZlJyRmVhQ3hETW5ncFctamxhaEdUSXYwUE0yQmJrNDVxZG0ySkM4U3BGM3I4a3dxbWwzaXBnQVdsa3ctVHRBcmhINWxfSTdENVFpQkpmMzBHWjlaUE1lbWozSUF4bU82N0VMMjB3blFOSXFad0VsSHIwWl9yU0lTR0g3b3RYU3BBUkpJVnJR?oc=5,Reuters,supply,oil inventory,russia_ukraine,2,False
2022-02-26,China so far not helping Russia evade Western sanctions-U.S. official,China so far not helping Russia evade Western sanctions-U.S. official Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxNUW45VmNVM2pPMWtMajVmeC1GdXVrVlczdG9LemNBaHlwZGs4ck15Zm0zRGg1NUhfOEFPQ2hmNm0tQkJiWS1kUE8tWHZXaUZ6WlF3ZTBqM1dJRkpHSE05SEZsNE1CdTZuekZKbE9CeVZ3ZnhTQWt5V3ZfcGpFVjE3NGxyVEdmRUlOMG4wSU1GSFpqUUZncTZXaFpxc3ZHMzVGUkFfQWZYZXNxOHpCakpzRHRycWI4QQ?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-26,Explainer: What is SWIFT and how will its removals impact Russia?,Explainer: What is SWIFT and how will its removals impact Russia? Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxPMS1SUzhCSHJTLUxxc3pqaG9pLXdWMGI5QWxEaXVuVlBIdkoxRktVLV91dWZmREdxc1ZZcG1zSXYxdkFUN2tXbzRybG5GSXF6RGFCTGdxdE5DTTczT0ZGcDdJSjdTQnc4cWRzYV9pbTBhWFZrb21Pd25tWXpmZnhUNHBRWmFaU3RXMWNjOUNuQWVvdFdWcllpdmpWYkhSTC0tZWhZTG85eURjTHJiRURIMk84Q3VkZw?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-26,Taiwan sees limited impact from Ukraine war on chip supply chain,Taiwan sees limited impact from Ukraine war on chip supply chain Reuters,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPV3RjbV85U2lzYUhkeXcxZ3BGYlhxUE12QXdEZzk2NDQ3RjF4UXhGdHN1M0hJRXp3ZS1MZ1ZuQjFLTGhRWVBsZ19wbEpQYy1hQU5LQ0VaVTJhdFByNkxCUlZpT2RYQjhZSkdTNzlGV3FOQ1kwOFkwODBQRVF1THd4ZVpKSkVpM2d2cWpXNVlZOTNQNnJyM1N6NnJCdGY3SHpUTUZPOFJGcS0yc2s?oc=5,Reuters,supply,crude oil exports,russia_ukraine,0,True
2022-02-26,Europe at war: Six charts to know in financial markets,Europe at war: Six charts to know in financial markets Reuters,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTjRJSW1pT1pieUV4TG51OU93THFOSUhGekVBVW80bTdmQWxJcnN5NWNoQTk5akRZNGwzbzFWSmdtZDVGWUxEQUlEa0dSZnJIZmpHY3dzWDlDR1NPUGI4N0pMTGdhd0pHdDNJalRTem55Wks5eU9hSkMzRXZiSlp0alg2aV8zamoyeEZYakp5UmNISzZrVUU2Yks0SQ?oc=5,Reuters,supply,crude oil supply disruption,russia_ukraine,0,True
2022-02-25,Repairs and protests halt a tenth of Iraqi oil output,Repairs and protests halt a tenth of Iraqi oil output Reuters,https://news.google.com/rss/articles/CBMirgFBVV95cUxPajRvTEhoZkczc0ZyU0xDWHdaMUZCUEtuakhPMWRUVVFpaWl5VDZkT2h6YkRIaXlKVjJiS3dwNUNQcWpncy1lTEc4cktSazgxSGllYmlEUVdYSDA3M0RsWGVvdEgweEJhYjFxa2puY1NtQnNjYl85UVlCT2ZwbWVNRXZ3WHlFeXgycnl3MzhnWkhOWGpVNFpIVlpYUlFvcHFsUmk2N1hlakhfWk1jcXc?oc=5,Reuters,supply,OPEC production,russia_ukraine,2,False
2022-02-25,OPEC+ deal seen on track despite Russia's Ukraine invasion -sources,OPEC+ deal seen on track despite Russia's Ukraine invasion -sources Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxQeHZCWmlDZ2hRUmpOaXJzNGNBNFU0YjI5VVBJV2ZkT0hFSW85M05YOU5HWEI4SlNmc2RsY3ZVYVREWEw0WVQ1ejhtNXlLdDlDZnZINm5iTV94SWZpY2stZUZUUUx3b2k0QTZQSFJDUzg1aWJwZzlhVjY4VVl3eHI4azJ6TlROaktSZGF2b1lfTHRXOFFLd2VuRTk4ZXp3d2V4cV8zOEdjb2lIS1lqWFhqeXZBWQ?oc=5,Reuters,supply,OPEC production,russia_ukraine,3,False
2022-02-25,Wheat pulls back from 13-1/2 year peak as Ukraine conflict assessed,Wheat pulls back from 13-1/2 year peak as Ukraine conflict assessed Reuters,https://news.google.com/rss/articles/CBMirwFBVV95cUxPT2tvdHZNeGVvOC1yUk9DR2VLOUcyQ1pVOXlJdDlEUVNONzJhX0hKYUk4dmJ6OXZvYXMxS1ZLREtvR0F3RWY4Z2hyZEV2S2t4VG1xTGxqZkJKRVplXzVOQ0t6VXFPX0hMY0dMdjBIUnpMVDc1QmM1RHJ6U3FPQ2NINkR3MmV4MjlCOUJNSVVvMjFjWHd5eWZSWi1VY0JTSF8yV1MwQmtkTGFRaDhPWmpv?oc=5,Reuters,supply,OPEC production,russia_ukraine,0,True
2022-02-25,U.S. oil drilling rises in response to higher prices,U.S. oil drilling rises in response to higher prices Reuters,https://news.google.com/rss/articles/CBMiogFBVV95cUxQTDdtbnctbFFteERhN2N4X3BWeGRMSlQ5dHE2X3dwM1Q2UFJOaWFERVMxSUxiX3JaZmRRSTRmd2ZraDVNQ0pITmVVdlVwT3o3WXNRM0xYSU5uUTk4cGFiclBlWjdrZGFyR0IyZFhpQVBEWXItQUoxeFhJMDRpbGE0MEZhalhubE9OUnF1RzEyMm1DSVk1bW1SNVA1UE9mTmt2ZWc?oc=5,Reuters,supply,US shale oil production,russia_ukraine,3,False
2022-02-25,"Italy must reduce reliance on Russian gas, lift domestic production -Draghi","Italy must reduce reliance on Russian gas, lift domestic production -Draghi Reuters",https://news.google.com/rss/articles/CBMivwFBVV95cUxPZndySkFMWlYzMXJPOXhZZ3lVOFlWd202cVNOdm1uYWtjQmZjbFJtaEIxemM5aFItZ1RfOU1FXzlVZGNJTmxSR0x6ZnFFY2h4N3dZZVpiakRLLVkzbU1xNFJVbnNqYWNqTk9JMXcwU09PZ1Q2Z01oSTBsTFVqR2E4bzFiYVBnel91UkVrNzl2a3lraHVQN2dfY2xqbTlmcm1ONVBaYzRiTFFWUnBQdUR2TzhIS0hyMXhjajhFZnUwNA?oc=5,Reuters,supply,US shale oil production,russia_ukraine,2,False
